WeekEnding,HB,HBQF,AgeGroup,AgeGroupQF,Sex,SexQF,Deaths,Average20152019,PercentVariation,PercentVariationQF
20210912,S08000030,"",All ages,d,All,d,99,80.8,22.5,""
20210912,S08000030,"",All ages,d,Female,"",46,41.8,10,""
20210912,S08000030,"",All ages,d,Male,"",53,39,35.9,""
20210912,S08000031,"",Under 65,"",All,d,55,45,22.2,""
20210912,S08000031,"",65 and over,"",All,d,187,169.6,10.3,""
20210912,S08000031,"",All ages,d,All,d,242,214.6,12.8,""
20210912,S08000031,"",All ages,d,Female,"",131,110.6,18.4,""
20210912,S08000031,"",All ages,d,Male,"",111,104,6.7,""
20210912,S08000032,"",Under 65,"",All,d,24,28,-14.3,""
20210912,S08000032,"",65 and over,"",All,d,123,101.6,21.1,""
20210912,S08000032,"",All ages,d,All,d,147,129.6,13.4,""
20210912,S08000032,"",All ages,d,Female,"",79,69.6,13.5,""
20210912,S08000032,"",All ages,d,Male,"",68,60,13.3,""
20210912,S92000003,d,Under 65,"",All,d,217,185.2,17.2,""
20210912,S92000003,d,65 and over,"",All,d,913,802.6,13.8,""
20210912,S92000003,d,All ages,d,All,d,1130,987.8,14.4,""
20210912,S92000003,d,All ages,d,Female,"",581,500.4,16.1,""
20210912,S92000003,d,All ages,d,Male,"",549,487.4,12.6,""
20210919,S08000015,"",Under 65,"",All,d,19,14.8,28.4,""
20210919,S08000015,"",65 and over,"",All,d,92,59,55.9,""
20210919,S08000015,"",All ages,d,All,d,111,73.8,50.4,""
20210919,S08000015,"",All ages,d,Female,"",59,38.6,52.8,""
20210919,S08000015,"",All ages,d,Male,"",52,35.2,47.7,""
20210919,S08000016,"",Under 65,"",All,d,6,4,50,""
20210919,S08000016,"",65 and over,"",All,d,28,17.6,59.1,""
20210919,S08000016,"",All ages,d,All,d,34,21.6,57.4,""
20210919,S08000016,"",All ages,d,Female,"",14,12,16.7,""
20210919,S08000016,"",All ages,d,Male,"",20,9.6,108.3,""
20210919,S08000017,"",Under 65,"",All,d,5,5.2,-3.8,""
20210919,S08000017,"",65 and over,"",All,d,33,31,6.5,""
20210919,S08000017,"",All ages,d,All,d,38,36.2,5,""
20210919,S08000017,"",All ages,d,Female,"",14,17.6,-20.5,""
20210919,S08000017,"",All ages,d,Male,"",24,18.6,29,""
20210919,S08000019,"",Under 65,"",All,d,19,8.4,126.2,""
20210919,S08000019,"",65 and over,"",All,d,72,44.6,61.4,""
20210919,S08000019,"",All ages,d,All,d,91,53,71.7,""
20210919,S08000019,"",All ages,d,Female,"",42,27,55.6,""
20210919,S08000019,"",All ages,d,Male,"",49,26,88.5,""
20210919,S08000020,"",Under 65,"",All,d,17,21.8,-22,""
20210919,S08000020,"",65 and over,"",All,d,97,82.8,17.1,""
20210919,S08000020,"",All ages,d,All,d,114,104.6,9,""
20210919,S08000020,"",All ages,d,Female,"",57,54.2,5.2,""
20210919,S08000020,"",All ages,d,Male,"",57,50.4,13.1,""
20210919,S08000022,"",Under 65,"",All,d,10,13,-23.1,""
20210919,S08000022,"",65 and over,"",All,d,71,53.4,33,""
20210919,S08000022,"",All ages,d,All,d,81,66.4,22,""
20210919,S08000022,"",All ages,d,Female,"",36,30,20,""
20210919,S08000022,"",All ages,d,Male,"",45,36.4,23.6,""
20210919,S08000024,"",Under 65,"",All,d,43,25.2,70.6,""
20210919,S08000024,"",65 and over,"",All,d,137,111.8,22.5,""
20210919,S08000024,"",All ages,d,All,d,180,137,31.4,""
20210919,S08000024,"",All ages,d,Female,"",91,67.6,34.6,""
20210919,S08000024,"",All ages,d,Male,"",89,69.4,28.2,""
20210919,S08000025,"",Under 65,"",All,d,0,1.6,-100,""
20210919,S08000025,"",65 and over,"",All,d,6,3.6,66.7,""
20210919,S08000025,"",All ages,d,All,d,6,5.2,15.4,""
20210919,S08000025,"",All ages,d,Female,"",2,1.8,11.1,""
20210919,S08000025,"",All ages,d,Male,"",4,3.4,17.6,""
20210919,S08000026,"",Under 65,"",All,d,1,1.4,-28.6,""
20210919,S08000026,"",65 and over,"",All,d,4,1.8,122.2,""
20210919,S08000026,"",All ages,d,All,d,5,3.2,56.2,""
20210919,S08000026,"",All ages,d,Female,"",1,1.4,-28.6,""
20210919,S08000026,"",All ages,d,Male,"",4,1.8,122.2,""
20210919,S08000028,"",Under 65,"",All,d,1,0.6,66.7,""
20210919,S08000028,"",65 and over,"",All,d,6,5,20,""
20210919,S08000028,"",All ages,d,All,d,7,5.6,25,""
20210919,S08000028,"",All ages,d,Female,"",5,2.2,127.3,""
20210919,S08000028,"",All ages,d,Male,"",2,3.4,-41.2,""
20210919,S08000029,"",Under 65,"",All,d,14,11,27.3,""
20210919,S08000029,"",65 and over,"",All,d,69,53.8,28.3,""
20210919,S08000029,"",All ages,d,All,d,83,64.8,28.1,""
20210919,S08000029,"",All ages,d,Female,"",40,31.8,25.8,""
20210919,S08000029,"",All ages,d,Male,"",43,33,30.3,""
20210919,S08000030,"",Under 65,"",All,d,25,13.4,86.6,""
20210919,S08000030,"",65 and over,"",All,d,79,64.2,23.1,""
20210919,S08000030,"",All ages,d,All,d,104,77.6,34,""
20210919,S08000030,"",All ages,d,Female,"",57,37.2,53.2,""
20210919,S08000030,"",All ages,d,Male,"",47,40.4,16.3,""
20210919,S08000031,"",Under 65,"",All,d,46,51.2,-10.2,""
20210919,S08000031,"",65 and over,"",All,d,191,173.8,9.9,""
20210919,S08000031,"",All ages,d,All,d,237,225,5.3,""
20210919,S08000031,"",All ages,d,Female,"",123,111.2,10.6,""
20210919,S08000031,"",All ages,d,Male,"",114,113.8,0.2,""
20210919,S08000032,"",Under 65,"",All,d,28,20.8,34.6,""
20210919,S08000032,"",65 and over,"",All,d,133,107.6,23.6,""
20210919,S08000032,"",All ages,d,All,d,161,128.4,25.4,""
20210919,S08000032,"",All ages,d,Female,"",88,65.4,34.6,""
20210919,S08000032,"",All ages,d,Male,"",73,63,15.9,""
20210919,S92000003,d,Under 65,"",All,d,238,194,22.7,""
20210919,S92000003,d,65 and over,"",All,d,1021,814,25.4,""
20210919,S92000003,d,All ages,d,All,d,1259,1008,24.9,""
20210919,S92000003,d,All ages,d,Female,"",632,499.8,26.5,""
20210919,S92000003,d,All ages,d,Male,"",627,508.2,23.4,""
20210926,S08000015,"",Under 65,"",All,d,14,14.6,-4.1,""
20210926,S08000015,"",65 and over,"",All,d,77,60.2,27.9,""
20210926,S08000015,"",All ages,d,All,d,91,74.8,21.7,""
20210926,S08000015,"",All ages,d,Female,"",54,36.8,46.7,""
20210926,S08000015,"",All ages,d,Male,"",37,38,-2.6,""
20210926,S08000016,"",Under 65,"",All,d,2,2.2,-9.1,""
20210926,S08000016,"",65 and over,"",All,d,25,21,19,""
20210926,S08000016,"",All ages,d,All,d,27,23.2,16.4,""
20210926,S08000016,"",All ages,d,Female,"",18,11,63.6,""
20210926,S08000016,"",All ages,d,Male,"",9,12.2,-26.2,""
20210926,S08000017,"",Under 65,"",All,d,5,3.6,38.9,""
20210926,S08000017,"",65 and over,"",All,d,39,26.8,45.5,""
20210926,S08000017,"",All ages,d,All,d,44,30.4,44.7,""
20210926,S08000017,"",All ages,d,Female,"",32,15.6,105.1,""
20210926,S08000017,"",All ages,d,Male,"",12,14.8,-18.9,""
20210926,S08000019,"",Under 65,"",All,d,15,10,50,""
20210926,S08000019,"",65 and over,"",All,d,49,46.2,6.1,""
20210926,S08000019,"",All ages,d,All,d,64,56.2,13.9,""
20210926,S08000019,"",All ages,d,Female,"",30,28.4,5.6,""
20210926,S08000019,"",All ages,d,Male,"",34,27.8,22.3,""
20210926,S08000020,"",Under 65,"",All,d,18,17,5.9,""
20210926,S08000020,"",65 and over,"",All,d,96,82.4,16.5,""
20210926,S08000020,"",All ages,d,All,d,114,99.4,14.7,""
20210926,S08000020,"",All ages,d,Female,"",57,50.4,13.1,""
20210926,S08000020,"",All ages,d,Male,"",57,49,16.3,""
20210926,S08000022,"",Under 65,"",All,d,16,12.6,27,""
20210926,S08000022,"",65 and over,"",All,d,57,58.6,-2.7,""
20210926,S08000022,"",All ages,d,All,d,73,71.2,2.5,""
20210926,S08000022,"",All ages,d,Female,"",33,34.2,-3.5,""
20210926,S08000022,"",All ages,d,Male,"",40,37,8.1,""
20210926,S08000024,"",Under 65,"",All,d,20,26.6,-24.8,""
20210926,S08000024,"",65 and over,"",All,d,151,113.8,32.7,""
20210926,S08000024,"",All ages,d,All,d,171,140.4,21.8,""
20210926,S08000024,"",All ages,d,Female,"",105,68,54.4,""
20210926,S08000024,"",All ages,d,Male,"",66,72.4,-8.8,""
20210926,S08000025,"",Under 65,"",All,d,1,0.6,66.7,""
20210926,S08000025,"",65 and over,"",All,d,4,3.2,25,""
20210926,S08000025,"",All ages,d,All,d,5,3.8,31.6,""
20210926,S08000025,"",All ages,d,Female,"",3,2.6,15.4,""
20210926,S08000025,"",All ages,d,Male,"",2,1.2,66.7,""
20210926,S08000026,"",Under 65,"",All,d,0,0.8,-100,""
20210926,S08000026,"",65 and over,"",All,d,2,4.2,-52.4,""
20210926,S08000026,"",All ages,d,All,d,2,5,-60,""
20210926,S08000026,"",All ages,d,Female,"",0,2.4,-100,""
20210926,S08000026,"",All ages,d,Male,"",2,2.6,-23.1,""
20210926,S08000028,"",Under 65,"",All,d,1,0.8,25,""
20210926,S08000028,"",65 and over,"",All,d,2,4.4,-54.5,""
20210926,S08000028,"",All ages,d,All,d,3,5.2,-42.3,""
20210926,S08000028,"",All ages,d,Female,"",3,2.6,15.4,""
20210926,S08000028,"",All ages,d,Male,"",0,2.6,-100,""
20210926,S08000029,"",Under 65,"",All,d,16,13.2,21.2,""
20210926,S08000029,"",65 and over,"",All,d,62,56,10.7,""
20210926,S08000029,"",All ages,d,All,d,78,69.2,12.7,""
20210926,S08000029,"",All ages,d,Female,"",30,32.6,-8,""
20210926,S08000029,"",All ages,d,Male,"",48,36.6,31.1,""
20210926,S08000030,"",Under 65,"",All,d,20,14.2,40.8,""
20210926,S08000030,"",65 and over,"",All,d,88,80.4,9.5,""
20210926,S08000030,"",All ages,d,All,d,108,94.6,14.2,""
20210926,S08000030,"",All ages,d,Female,"",53,46.2,14.7,""
20210926,S08000030,"",All ages,d,Male,"",55,48.4,13.6,""
20210926,S08000031,"",Under 65,"",All,d,71,42,69,""
20210926,S08000031,"",65 and over,"",All,d,203,164.8,23.2,""
20210926,S08000031,"",All ages,d,All,d,274,206.8,32.5,""
20210926,S08000031,"",All ages,d,Female,"",145,105.6,37.3,""
20210926,S08000031,"",All ages,d,Male,"",129,101.2,27.5,""
20210926,S08000032,"",Under 65,"",All,d,36,25.2,42.9,""
20210926,S08000032,"",65 and over,"",All,d,121,95.6,26.6,""
20210926,S08000032,"",All ages,d,All,d,157,120.8,30,""
20210926,S08000032,"",All ages,d,Female,"",72,61,18,""
20210926,S08000032,"",All ages,d,Male,"",85,59.8,42.1,""
20210926,S92000003,d,Under 65,"",All,d,239,185.2,29,""
20210926,S92000003,d,65 and over,"",All,d,989,821.4,20.4,""
20210926,S92000003,d,All ages,d,All,d,1228,1006.6,22,""
20210926,S92000003,d,All ages,d,Female,"",640,499.6,28.1,""
20210926,S92000003,d,All ages,d,Male,"",588,507,16,""
20211003,S08000015,"",Under 65,"",All,d,16,16.6,-3.6,""
20211003,S08000015,"",65 and over,"",All,d,92,76.4,20.4,""
20211003,S08000015,"",All ages,d,All,d,108,93,16.1,""
20211003,S08000015,"",All ages,d,Female,"",50,46.6,7.3,""
20211003,S08000015,"",All ages,d,Male,"",58,46.4,25,""
20211003,S08000016,"",Under 65,"",All,d,4,2.6,53.8,""
20211003,S08000016,"",65 and over,"",All,d,38,18.2,108.8,""
20211003,S08000016,"",All ages,d,All,d,42,20.8,101.9,""
20211003,S08000016,"",All ages,d,Female,"",20,10.4,92.3,""
20211003,S08000016,"",All ages,d,Male,"",22,10.4,111.5,""
20211003,S08000017,"",Under 65,"",All,d,4,5.8,-31,""
20211003,S08000017,"",65 and over,"",All,d,38,28,35.7,""
20211003,S08000017,"",All ages,d,All,d,42,33.8,24.3,""
20211003,S08000017,"",All ages,d,Female,"",21,17.8,18,""
20211003,S08000017,"",All ages,d,Male,"",21,16,31.2,""
20211003,S08000019,"",Under 65,"",All,d,11,13.2,-16.7,""
20211003,S08000019,"",65 and over,"",All,d,66,45.8,44.1,""
20211003,S08000019,"",All ages,d,All,d,77,59,30.5,""
20211003,S08000019,"",All ages,d,Female,"",40,25.4,57.5,""
20211003,S08000019,"",All ages,d,Male,"",37,33.6,10.1,""
20211003,S08000020,"",Under 65,"",All,d,15,19,-21.1,""
20211003,S08000020,"",65 and over,"",All,d,105,77.6,35.3,""
20211003,S08000020,"",All ages,d,All,d,120,96.6,24.2,""
20211003,S08000020,"",All ages,d,Female,"",57,50,14,""
20211003,S08000020,"",All ages,d,Male,"",63,46.6,35.2,""
20211003,S08000022,"",Under 65,"",All,d,9,12.8,-29.7,""
20211003,S08000022,"",65 and over,"",All,d,61,51.2,19.1,""
20211003,S08000022,"",All ages,d,All,d,70,64,9.4,""
20211003,S08000022,"",All ages,d,Female,"",35,33.2,5.4,""
20211003,S08000022,"",All ages,d,Male,"",35,30.8,13.6,""
20211003,S08000024,"",Under 65,"",All,d,36,24,50,""
20211003,S08000024,"",65 and over,"",All,d,149,128.2,16.2,""
20211003,S08000024,"",All ages,d,All,d,185,152.2,21.6,""
20211003,S08000024,"",All ages,d,Female,"",85,79,7.6,""
20211003,S08000024,"",All ages,d,Male,"",100,73.2,36.6,""
20211003,S08000025,"",Under 65,"",All,d,2,0.8,150,""
20211003,S08000025,"",65 and over,"",All,d,5,4.4,13.6,""
20211003,S08000025,"",All ages,d,All,d,7,5.2,34.6,""
20211003,S08000025,"",All ages,d,Female,"",5,2.6,92.3,""
20211003,S08000025,"",All ages,d,Male,"",2,2.6,-23.1,""
20211003,S08000026,"",Under 65,"",All,d,2,0.6,233.3,""
20211003,S08000026,"",65 and over,"",All,d,4,2.8,42.9,""
20211003,S08000026,"",All ages,d,All,d,6,3.4,76.5,""
20211003,S08000026,"",All ages,d,Female,"",3,1.8,66.7,""
20211003,S08000026,"",All ages,d,Male,"",3,1.6,87.5,""
20211003,S08000028,"",Under 65,"",All,d,1,0.8,25,""
20211003,S08000028,"",65 and over,"",All,d,7,5.2,34.6,""
20211003,S08000028,"",All ages,d,All,d,8,6,33.3,""
20211003,S08000028,"",All ages,d,Female,"",3,3,0,""
20211003,S08000028,"",All ages,d,Male,"",5,3,66.7,""
20211003,S08000029,"",Under 65,"",All,d,17,14,21.4,""
20211003,S08000029,"",65 and over,"",All,d,78,62.2,25.4,""
20211003,S08000029,"",All ages,d,All,d,95,76.2,24.7,""
20211003,S08000029,"",All ages,d,Female,"",51,38.4,32.8,""
20211003,S08000029,"",All ages,d,Male,"",44,37.8,16.4,""
20211003,S08000030,"",Under 65,"",All,d,14,13.4,4.5,""
20211003,S08000030,"",65 and over,"",All,d,88,76,15.8,""
20211003,S08000030,"",All ages,d,All,d,102,89.4,14.1,""
20211003,S08000030,"",All ages,d,Female,"",53,45.4,16.7,""
20211003,S08000030,"",All ages,d,Male,"",49,44,11.4,""
20211003,S08000031,"",Under 65,"",All,d,64,42.6,50.2,""
20211003,S08000031,"",65 and over,"",All,d,177,174,1.7,""
20211003,S08000031,"",All ages,d,All,d,241,216.6,11.3,""
20211003,S08000031,"",All ages,d,Female,"",119,107,11.2,""
20211003,S08000031,"",All ages,d,Male,"",122,109.6,11.3,""
20211003,S08000032,"",Under 65,"",All,d,21,26.4,-20.5,""
20211003,S08000032,"",65 and over,"",All,d,125,99,26.3,""
20211003,S08000032,"",All ages,d,All,d,146,125.4,16.4,""
20211003,S08000032,"",All ages,d,Female,"",71,63.2,12.3,""
20211003,S08000032,"",All ages,d,Male,"",75,62.2,20.6,""
20211003,S92000003,d,Under 65,"",All,d,218,194.2,12.3,""
20211003,S92000003,d,65 and over,"",All,d,1037,852.2,21.7,""
20211003,S92000003,d,All ages,d,All,d,1255,1046.4,19.9,""
20211003,S92000003,d,All ages,d,Female,"",614,525.4,16.9,""
20211003,S92000003,d,All ages,d,Male,"",641,521,23,""
20211010,S08000015,"",Under 65,"",All,d,22,14.4,52.8,""
20211010,S08000015,"",65 and over,"",All,d,99,62.6,58.1,""
20211010,S08000015,"",All ages,d,All,d,121,77,57.1,""
20211010,S08000015,"",All ages,d,Female,"",66,39.2,68.4,""
20211010,S08000015,"",All ages,d,Male,"",55,37.8,45.5,""
20211010,S08000016,"",Under 65,"",All,d,3,4.6,-34.8,""
20211010,S08000016,"",65 and over,"",All,d,26,18.8,38.3,""
20211010,S08000016,"",All ages,d,All,d,29,23.4,23.9,""
20211010,S08000016,"",All ages,d,Female,"",16,11.6,37.9,""
20211010,S08000016,"",All ages,d,Male,"",13,11.8,10.2,""
20211010,S08000017,"",Under 65,"",All,d,7,6.6,6.1,""
20211010,S08000017,"",65 and over,"",All,d,38,28.6,32.9,""
20211010,S08000017,"",All ages,d,All,d,45,35.2,27.8,""
20211010,S08000017,"",All ages,d,Female,"",23,16.2,42,""
20211010,S08000017,"",All ages,d,Male,"",22,19,15.8,""
20211010,S08000019,"",Under 65,"",All,d,10,9.8,2,""
20211010,S08000019,"",65 and over,"",All,d,55,48.6,13.2,""
20211010,S08000019,"",All ages,d,All,d,65,58.4,11.3,""
20211010,S08000019,"",All ages,d,Female,"",31,27.2,14,""
20211010,S08000019,"",All ages,d,Male,"",34,31.2,9,""
20211010,S08000020,"",Under 65,"",All,d,23,16.4,40.2,""
20211010,S08000020,"",65 and over,"",All,d,105,83.6,25.6,""
20211010,S08000020,"",All ages,d,All,d,128,100,28,""
20211010,S08000020,"",All ages,d,Female,"",59,46.8,26.1,""
20211010,S08000020,"",All ages,d,Male,"",69,53.2,29.7,""
20211010,S08000022,"",Under 65,"",All,d,21,13.2,59.1,""
20211010,S08000022,"",65 and over,"",All,d,70,57.2,22.4,""
20211010,S08000022,"",All ages,d,All,d,91,70.4,29.3,""
20211010,S08000022,"",All ages,d,Female,"",43,34,26.5,""
20211010,S08000022,"",All ages,d,Male,"",48,36.4,31.9,""
20211010,S08000024,"",Under 65,"",All,d,33,27.8,18.7,""
20211010,S08000024,"",65 and over,"",All,d,146,116.6,25.2,""
20211010,S08000024,"",All ages,d,All,d,179,144.4,24,""
20211010,S08000024,"",All ages,d,Female,"",87,74.6,16.6,""
20211010,S08000024,"",All ages,d,Male,"",92,69.8,31.8,""
20211010,S08000025,"",Under 65,"",All,d,2,1,100,""
20211010,S08000025,"",65 and over,"",All,d,6,3.2,87.5,""
20211010,S08000025,"",All ages,d,All,d,8,4.2,90.5,""
20211010,S08000025,"",All ages,d,Female,"",5,0.8,525,""
20211010,S08000025,"",All ages,d,Male,"",3,3.4,-11.8,""
20211010,S08000026,"",Under 65,"",All,d,0,0.2,-100,""
20211010,S08000026,"",65 and over,"",All,d,5,3.2,56.2,""
20211010,S08000026,"",All ages,d,All,d,5,3.4,47.1,""
20211010,S08000026,"",All ages,d,Female,"",2,1,100,""
20211010,S08000026,"",All ages,d,Male,"",3,2.4,25,""
20211010,S08000028,"",Under 65,"",All,d,1,1,0,""
20211010,S08000028,"",65 and over,"",All,d,10,3.8,163.2,""
20211010,S08000028,"",All ages,d,All,d,11,4.8,129.2,""
20211010,S08000028,"",All ages,d,Female,"",6,2.6,130.8,""
20211010,S08000028,"",All ages,d,Male,"",5,2.2,127.3,""
20211010,S08000029,"",Under 65,"",All,d,10,14.4,-30.6,""
20211010,S08000029,"",65 and over,"",All,d,80,60.2,32.9,""
20211010,S08000029,"",All ages,d,All,d,90,74.6,20.6,""
20211010,S08000029,"",All ages,d,Female,"",43,35,22.9,""
20211010,S08000029,"",All ages,d,Male,"",47,39.6,18.7,""
20211010,S08000030,"",Under 65,"",All,d,10,16.2,-38.3,""
20211010,S08000030,"",65 and over,"",All,d,91,63.2,44,""
20211010,S08000030,"",All ages,d,All,d,101,79.4,27.2,""
20211010,S08000030,"",All ages,d,Female,"",47,37.4,25.7,""
20211010,S08000030,"",All ages,d,Male,"",54,42,28.6,""
20211010,S08000031,"",Under 65,"",All,d,75,48.6,54.3,""
20211010,S08000031,"",65 and over,"",All,d,240,175.2,37,""
20211010,S08000031,"",All ages,d,All,d,315,223.8,40.8,""
20211010,S08000031,"",All ages,d,Female,"",161,115.8,39,""
20211010,S08000031,"",All ages,d,Male,"",154,108,42.6,""
20211010,S08000032,"",Under 65,"",All,d,35,28.8,21.5,""
20211010,S08000032,"",65 and over,"",All,d,139,104.6,32.9,""
20211010,S08000032,"",All ages,d,All,d,174,133.4,30.4,""
20211010,S08000032,"",All ages,d,Female,"",84,69.4,21,""
20211010,S08000032,"",All ages,d,Male,"",90,64,40.6,""
20211010,S92000003,d,Under 65,"",All,d,254,204.8,24,""
20211010,S92000003,d,65 and over,"",All,d,1114,833,33.7,""
20211010,S92000003,d,All ages,d,All,d,1368,1037.8,31.8,""
20211010,S92000003,d,All ages,d,Female,"",677,513,32,""
20211010,S92000003,d,All ages,d,Male,"",691,524.8,31.7,""
20211017,S08000015,"",Under 65,"",All,d,26,16.4,58.5,""
20211017,S08000015,"",65 and over,"",All,d,99,73.4,34.9,""
20211017,S08000015,"",All ages,d,All,d,125,89.8,39.2,""
20211017,S08000015,"",All ages,d,Female,"",54,45.4,18.9,""
20211017,S08000015,"",All ages,d,Male,"",71,44.4,59.9,""
20211017,S08000016,"",Under 65,"",All,d,4,3.6,11.1,""
20211017,S08000016,"",65 and over,"",All,d,21,18.2,15.4,""
20211017,S08000016,"",All ages,d,All,d,25,21.8,14.7,""
20211017,S08000016,"",All ages,d,Female,"",7,11,-36.4,""
20211017,S08000016,"",All ages,d,Male,"",18,10.8,66.7,""
20211017,S08000017,"",Under 65,"",All,d,7,2.8,150,""
20211017,S08000017,"",65 and over,"",All,d,33,29.2,13,""
20211017,S08000017,"",All ages,d,All,d,40,32,25,""
20211017,S08000017,"",All ages,d,Female,"",21,18.6,12.9,""
20211017,S08000017,"",All ages,d,Male,"",19,13.4,41.8,""
20211017,S08000019,"",Under 65,"",All,d,9,12.6,-28.6,""
20211017,S08000019,"",65 and over,"",All,d,65,49.6,31,""
20211017,S08000019,"",All ages,d,All,d,74,62.2,19,""
20211017,S08000019,"",All ages,d,Female,"",40,32,25,""
20211017,S08000019,"",All ages,d,Male,"",34,30.2,12.6,""
20211017,S08000020,"",Under 65,"",All,d,22,16.6,32.5,""
20211017,S08000020,"",65 and over,"",All,d,102,82.2,24.1,""
20211017,S08000020,"",All ages,d,All,d,124,98.8,25.5,""
20211017,S08000020,"",All ages,d,Female,"",61,51.4,18.7,""
20211017,S08000020,"",All ages,d,Male,"",63,47.4,32.9,""
20211017,S08000022,"",Under 65,"",All,d,11,11.8,-6.8,""
20211017,S08000022,"",65 and over,"",All,d,63,52.6,19.8,""
20211017,S08000022,"",All ages,d,All,d,74,64.4,14.9,""
20211017,S08000022,"",All ages,d,Female,"",33,33,0,""
20211017,S08000022,"",All ages,d,Male,"",41,31.4,30.6,""
20211017,S08000024,"",Under 65,"",All,d,50,22,127.3,""
20211017,S08000024,"",65 and over,"",All,d,153,128.4,19.2,""
20211017,S08000024,"",All ages,d,All,d,203,150.4,35,""
20211017,S08000024,"",All ages,d,Female,"",98,78.6,24.7,""
20211017,S08000024,"",All ages,d,Male,"",105,71.8,46.2,""
20211017,S08000025,"",Under 65,"",All,d,1,1,0,""
20211017,S08000025,"",65 and over,"",All,d,3,3,0,""
20211017,S08000025,"",All ages,d,All,d,4,4,0,""
20211017,S08000025,"",All ages,d,Female,"",3,2.2,36.4,""
20211017,S08000025,"",All ages,d,Male,"",1,1.8,-44.4,""
20211017,S08000026,"",Under 65,"",All,d,0,0.4,-100,""
20211017,S08000026,"",65 and over,"",All,d,2,4.6,-56.5,""
20211017,S08000026,"",All ages,d,All,d,2,5,-60,""
20211017,S08000026,"",All ages,d,Female,"",1,2.8,-64.3,""
20211017,S08000026,"",All ages,d,Male,"",1,2.2,-54.5,""
20211017,S08000028,"",Under 65,"",All,d,2,0.6,233.3,""
20211017,S08000028,"",65 and over,"",All,d,7,5.4,29.6,""
20211017,S08000028,"",All ages,d,All,d,9,6,50,""
20211017,S08000028,"",All ages,d,Female,"",5,2.2,127.3,""
20211017,S08000028,"",All ages,d,Male,"",4,3.8,5.3,""
20211017,S08000029,"",Under 65,"",All,d,14,14.2,-1.4,""
20211017,S08000029,"",65 and over,"",All,d,91,63.2,44,""
20211017,S08000029,"",All ages,d,All,d,105,77.4,35.7,""
20211017,S08000029,"",All ages,d,Female,"",48,38.8,23.7,""
20211017,S08000029,"",All ages,d,Male,"",57,38.6,47.7,""
20211017,S08000030,"",Under 65,"",All,d,14,12.4,12.9,""
20211017,S08000030,"",65 and over,"",All,d,75,78.4,-4.3,""
20211017,S08000030,"",All ages,d,All,d,89,90.8,-2,""
20211017,S08000030,"",All ages,d,Female,"",47,47,0,""
20211017,S08000030,"",All ages,d,Male,"",42,43.8,-4.1,""
20211017,S08000031,"",Under 65,"",All,d,53,48,10.4,""
20211017,S08000031,"",65 and over,"",All,d,245,189.2,29.5,""
20211017,S08000031,"",All ages,d,All,d,298,237.2,25.6,""
